Contract_Name,Time,Main_Contract_Price,Sub_Contract_Price,Price_Gap
AU2012-AU2106,2020-08-28 21:19:00,422.1,427.46,-5.359999999999957
AU2012-AU2106,2020-08-28 21:20:00,422.14,427.3,-5.160000000000025
AU2012-AU2106,2020-08-28 21:21:00,422.36,427.76,-5.399999999999977
AU2012-AU2106,2020-08-28 21:22:00,422.4,427.88,-5.480000000000018
AU2012-AU2106,2020-08-28 21:23:00,422.42,427.52,-5.099999999999966
AU2012-AU2106,2020-08-28 21:24:00,422.4,427.7,-5.300000000000011
AU2012-AU2106,2020-08-28 21:25:00,422.38,427.68,-5.300000000000011
AU2012-AU2106,2020-08-28 21:26:00,422.3,427.64,-5.339999999999975
AU2012-AU2106,2020-08-28 21:27:00,422.34,427.72,-5.380000000000052
AU2012-AU2106,2020-08-28 21:28:00,422.46,427.82,-5.360000000000014
AU2012-AU2106,2020-08-28 21:29:00,422.36,427.74,-5.3799999999999955
AU2012-AU2106,2020-08-28 21:30:00,422.32,427.6,-5.28000000000003
AU2012-AU2106,2020-08-28 21:31:00,421.96,427.32,-5.360000000000014
AU2012-AU2106,2020-08-28 21:32:00,422.18,427.46,-5.279999999999973
AU2012-AU2106,2020-08-28 21:33:00,422.76,428.02,-5.259999999999991
AU2012-AU2106,2020-08-28 21:34:00,422.76,428.08,-5.319999999999993
AU2012-AU2106,2020-08-28 21:37:00,422.56,427.88,-5.319999999999993
AU2012-AU2106,2020-08-28 21:38:00,422.62,428.02,-5.399999999999977
AU2012-AU2106,2020-08-28 21:39:00,422.16,427.7,-5.539999999999964
AU2012-AU2106,2020-08-28 21:40:00,422.36,427.56,-5.199999999999989
AU2012-AU2106,2020-08-28 21:45:00,422.6,427.78,-5.17999999999995
AU2012-AU2106,2020-08-28 21:46:00,422.56,427.96,-5.399999999999977
AU2012-AU2106,2020-08-28 21:48:00,422.4,427.82,-5.420000000000016
AU2012-AU2106,2020-08-28 21:49:00,421.9,427.8,-5.900000000000034
AU2012-AU2106,2020-08-28 21:50:00,421.78,427.36,-5.580000000000041
AU2012-AU2106,2020-08-28 21:55:00,422.04,427.32,-5.279999999999973
AU2012-AU2106,2020-08-28 21:56:00,422.0,427.7,-5.699999999999989
AU2012-AU2106,2020-08-28 21:59:00,421.88,427.3,-5.420000000000016
AU2012-AU2106,2020-08-28 22:00:00,421.68,427.12,-5.439999999999998
AU2012-AU2106,2020-08-28 22:01:00,421.82,427.32,-5.5
AU2012-AU2106,2020-08-28 22:04:00,421.86,427.3,-5.439999999999998
AU2012-AU2106,2020-08-28 22:05:00,421.94,427.32,-5.3799999999999955
AU2012-AU2106,2020-08-28 22:06:00,421.82,427.72,-5.900000000000034
AU2012-AU2106,2020-08-28 22:08:00,421.34,427.0,-5.660000000000025
AU2012-AU2106,2020-08-28 22:11:00,421.56,427.1,-5.5400000000000205
AU2012-AU2106,2020-08-28 22:12:00,421.58,427.0,-5.420000000000016
AU2012-AU2106,2020-08-28 22:13:00,421.66,427.14,-5.479999999999961
AU2012-AU2106,2020-08-28 22:14:00,421.56,427.1,-5.5400000000000205
AU2012-AU2106,2020-08-28 22:23:00,421.7,427.28,-5.579999999999984
AU2012-AU2106,2020-08-28 22:28:00,422.08,427.28,-5.199999999999989
AU2012-AU2106,2020-08-28 22:33:00,421.74,427.3,-5.560000000000002
AU2012-AU2106,2020-08-28 22:40:00,421.84,427.04,-5.2000000000000455
AU2012-AU2106,2020-08-28 22:46:00,421.94,427.62,-5.680000000000007
AU2012-AU2106,2020-08-28 22:48:00,422.34,427.72,-5.380000000000052
AU2012-AU2106,2020-08-28 22:50:00,422.28,427.7,-5.420000000000016
AU2012-AU2106,2020-08-28 22:51:00,422.16,427.32,-5.159999999999968
AU2012-AU2106,2020-08-28 22:52:00,422.14,427.64,-5.5
AU2012-AU2106,2020-08-28 22:53:00,422.32,427.58,-5.259999999999991
AU2012-AU2106,2020-08-28 22:54:00,422.28,427.78,-5.5
AU2012-AU2106,2020-08-28 22:55:00,422.56,428.0,-5.439999999999998
AU2012-AU2106,2020-08-28 22:56:00,422.54,428.16,-5.6200000000000045
AU2012-AU2106,2020-08-28 22:57:00,422.36,427.74,-5.3799999999999955
AU2012-AU2106,2020-08-28 22:59:00,422.36,427.7,-5.339999999999975
AU2012-AU2106,2020-08-28 23:07:00,422.42,427.92,-5.5
AU2012-AU2106,2020-08-28 23:09:00,422.44,427.92,-5.480000000000018
AU2012-AU2106,2020-08-28 23:12:00,422.92,428.18,-5.259999999999991
AU2012-AU2106,2020-08-28 23:13:00,423.1,428.5,-5.399999999999977
AU2012-AU2106,2020-08-28 23:16:00,423.04,428.52,-5.479999999999961
AU2012-AU2106,2020-08-28 23:17:00,422.86,428.32,-5.4599999999999795
AU2012-AU2106,2020-08-28 23:19:00,422.78,428.2,-5.420000000000016
AU2012-AU2106,2020-08-28 23:22:00,422.98,428.28,-5.2999999999999545
AU2012-AU2106,2020-08-28 23:24:00,423.1,428.4,-5.2999999999999545
AU2012-AU2106,2020-08-28 23:26:00,423.18,428.6,-5.420000000000016
AU2012-AU2106,2020-08-28 23:27:00,423.36,428.86,-5.5
AU2012-AU2106,2020-08-28 23:28:00,423.32,428.98,-5.660000000000025
AU2012-AU2106,2020-08-28 23:29:00,423.42,428.76,-5.339999999999975
AU2012-AU2106,2020-08-28 23:33:00,423.88,429.24,-5.360000000000014
AU2012-AU2106,2020-08-28 23:34:00,423.78,429.28,-5.5
AU2012-AU2106,2020-08-28 23:35:00,423.88,429.36,-5.480000000000018
AU2012-AU2106,2020-08-28 23:36:00,424.14,429.54,-5.400000000000034
AU2012-AU2106,2020-08-28 23:38:00,424.26,429.66,-5.400000000000034
AU2012-AU2106,2020-08-28 23:41:00,423.74,429.16,-5.420000000000016
AU2012-AU2106,2020-08-28 23:43:00,423.78,428.96,-5.180000000000007
AU2012-AU2106,2020-08-28 23:44:00,423.76,428.98,-5.220000000000027
AU2012-AU2106,2020-08-28 23:47:00,423.8,428.98,-5.180000000000007
AU2012-AU2106,2020-08-28 23:55:00,423.84,429.24,-5.400000000000034
AU2012-AU2106,2020-08-28 23:58:00,423.86,429.26,-5.399999999999977
AU2012-AU2106,2020-08-29 00:01:00,423.88,429.18,-5.300000000000011
AU2012-AU2106,2020-08-29 00:02:00,424.06,429.34,-5.279999999999973
AU2012-AU2106,2020-08-29 00:03:00,424.08,429.38,-5.300000000000011
AU2012-AU2106,2020-08-29 00:04:00,424.26,429.56,-5.300000000000011
AU2012-AU2106,2020-08-29 00:09:00,424.2,429.58,-5.3799999999999955
AU2012-AU2106,2020-08-29 00:10:00,424.48,429.86,-5.3799999999999955
AU2012-AU2106,2020-08-29 00:13:00,424.2,429.32,-5.1200000000000045
AU2012-AU2106,2020-08-29 00:15:00,424.44,429.62,-5.180000000000007
AU2012-AU2106,2020-08-29 00:19:00,424.52,429.86,-5.340000000000032
AU2012-AU2106,2020-08-29 00:20:00,424.64,429.88,-5.240000000000009
AU2012-AU2106,2020-08-29 00:21:00,424.7,429.9,-5.199999999999989
AU2012-AU2106,2020-08-29 00:25:00,424.4,429.58,-5.180000000000007
AU2012-AU2106,2020-08-29 00:36:00,424.02,429.38,-5.360000000000014
AU2012-AU2106,2020-08-29 00:38:00,424.1,429.34,-5.239999999999952
AU2012-AU2106,2020-08-29 00:40:00,424.08,429.24,-5.160000000000025
AU2012-AU2106,2020-08-29 00:41:00,424.08,429.2,-5.1200000000000045
AU2012-AU2106,2020-08-29 00:50:00,423.98,429.16,-5.180000000000007
AU2012-AU2106,2020-08-29 01:07:00,424.08,429.18,-5.100000000000023
AU2012-AU2106,2020-08-29 01:12:00,423.24,428.28,-5.039999999999964
AU2012-AU2106,2020-08-29 01:42:00,423.48,428.92,-5.439999999999998
AU2012-AU2106,2020-08-29 01:44:00,423.44,428.74,-5.300000000000011
AU2012-AU2106,2020-08-29 01:45:00,423.4,428.84,-5.439999999999998
AU2012-AU2106,2020-08-29 01:46:00,423.24,428.9,-5.659999999999968
AU2012-AU2106,2020-08-29 01:48:00,423.38,428.32,-4.939999999999998
AU2012-AU2106,2020-08-29 02:25:00,423.62,428.82,-5.199999999999989
AU2012-AU2106,2020-08-29 02:28:00,423.46,428.64,-5.180000000000007
AU2012-AU2106,2020-08-29 02:29:00,423.3,428.5,-5.199999999999989
AU2012-AU2106,2020-08-31 09:00:00,424.42,429.54,-5.1200000000000045
AU2012-AU2106,2020-08-31 09:01:00,424.28,429.58,-5.300000000000011
AU2012-AU2106,2020-08-31 09:02:00,424.24,429.7,-5.4599999999999795
AU2012-AU2106,2020-08-31 09:03:00,424.16,429.58,-5.419999999999959
AU2012-AU2106,2020-08-31 09:04:00,423.86,429.28,-5.419999999999959
AU2012-AU2106,2020-08-31 09:05:00,423.94,429.26,-5.319999999999993
AU2012-AU2106,2020-08-31 09:06:00,424.06,429.42,-5.360000000000014
AU2012-AU2106,2020-08-31 09:07:00,424.2,429.48,-5.28000000000003
AU2012-AU2106,2020-08-31 09:08:00,424.02,429.44,-5.420000000000016
AU2012-AU2106,2020-08-31 09:09:00,424.0,429.34,-5.339999999999975
AU2012-AU2106,2020-08-31 09:10:00,424.02,429.4,-5.3799999999999955
AU2012-AU2106,2020-08-31 09:11:00,424.08,429.48,-5.400000000000034
AU2012-AU2106,2020-08-31 09:12:00,424.04,429.5,-5.4599999999999795
AU2012-AU2106,2020-08-31 09:13:00,423.98,429.26,-5.279999999999973
AU2012-AU2106,2020-08-31 09:14:00,424.04,429.4,-5.359999999999957
AU2012-AU2106,2020-08-31 09:18:00,423.78,429.2,-5.420000000000016
AU2012-AU2106,2020-08-31 09:20:00,423.68,429.02,-5.339999999999975
AU2012-AU2106,2020-08-31 09:27:00,423.76,429.22,-5.460000000000036
AU2012-AU2106,2020-08-31 09:29:00,423.54,429.12,-5.579999999999984
AU2012-AU2106,2020-08-31 09:30:00,423.44,429.06,-5.6200000000000045
AU2012-AU2106,2020-08-31 09:33:00,423.58,429.06,-5.480000000000018
AU2012-AU2106,2020-08-31 09:34:00,423.42,428.96,-5.539999999999964
AU2012-AU2106,2020-08-31 09:37:00,423.4,428.8,-5.400000000000034
AU2012-AU2106,2020-08-31 09:39:00,423.38,428.86,-5.480000000000018
AU2012-AU2106,2020-08-31 09:43:00,423.46,429.1,-5.640000000000043
AU2012-AU2106,2020-08-31 09:45:00,423.54,429.0,-5.4599999999999795
AU2012-AU2106,2020-08-31 09:47:00,423.64,429.24,-5.600000000000023
AU2012-AU2106,2020-08-31 09:48:00,424.08,429.48,-5.400000000000034
AU2012-AU2106,2020-08-31 09:49:00,424.08,429.52,-5.439999999999998
AU2012-AU2106,2020-08-31 09:50:00,424.16,429.7,-5.539999999999964
AU2012-AU2106,2020-08-31 09:52:00,423.98,429.5,-5.519999999999982
AU2012-AU2106,2020-08-31 09:57:00,424.02,429.36,-5.340000000000032
AU2012-AU2106,2020-08-31 10:12:00,424.34,429.92,-5.580000000000041
AU2012-AU2106,2020-08-31 10:30:00,424.3,429.6,-5.300000000000011
AU2012-AU2106,2020-08-31 10:31:00,424.18,429.66,-5.480000000000018
AU2012-AU2106,2020-08-31 10:38:00,423.96,429.48,-5.520000000000039
AU2012-AU2106,2020-08-31 10:40:00,423.92,429.48,-5.560000000000002
AU2012-AU2106,2020-08-31 10:42:00,424.0,429.46,-5.4599999999999795
AU2012-AU2106,2020-08-31 10:43:00,423.86,429.32,-5.4599999999999795
AU2012-AU2106,2020-08-31 10:44:00,423.78,429.36,-5.580000000000041
AU2012-AU2106,2020-08-31 10:45:00,423.82,429.34,-5.519999999999982
AU2012-AU2106,2020-08-31 10:46:00,423.78,429.22,-5.440000000000055
AU2012-AU2106,2020-08-31 10:51:00,423.78,429.34,-5.560000000000002
AU2012-AU2106,2020-08-31 10:55:00,423.8,429.3,-5.5
AU2012-AU2106,2020-08-31 11:01:00,423.6,429.12,-5.519999999999982
AU2012-AU2106,2020-08-31 11:03:00,423.42,429.06,-5.639999999999986
AU2012-AU2106,2020-08-31 11:05:00,423.14,428.56,-5.420000000000016
AU2012-AU2106,2020-08-31 11:08:00,423.34,428.86,-5.520000000000039
AU2012-AU2106,2020-08-31 11:11:00,423.36,428.92,-5.560000000000002
AU2012-AU2106,2020-08-31 11:17:00,423.34,428.88,-5.5400000000000205
AU2012-AU2106,2020-08-31 11:27:00,423.54,429.0,-5.4599999999999795
AU2012-AU2106,2020-08-31 13:30:00,422.92,428.52,-5.599999999999966
AU2012-AU2106,2020-08-31 13:32:00,422.34,427.8,-5.460000000000036
AU2012-AU2106,2020-08-31 13:35:00,422.58,428.0,-5.420000000000016
AU2012-AU2106,2020-08-31 13:36:00,422.66,428.1,-5.439999999999998
AU2012-AU2106,2020-08-31 13:38:00,422.78,428.28,-5.5
AU2012-AU2106,2020-08-31 13:40:00,422.56,428.1,-5.5400000000000205
AU2012-AU2106,2020-08-31 13:41:00,422.72,428.08,-5.359999999999957
AU2012-AU2106,2020-08-31 13:42:00,422.94,428.34,-5.399999999999977
AU2012-AU2106,2020-08-31 13:43:00,422.96,428.34,-5.3799999999999955
AU2012-AU2106,2020-08-31 13:49:00,422.94,428.48,-5.5400000000000205
AU2012-AU2106,2020-08-31 13:54:00,422.72,428.1,-5.3799999999999955
AU2012-AU2106,2020-08-31 13:56:00,422.84,428.3,-5.460000000000036
AU2012-AU2106,2020-08-31 14:02:00,423.2,428.56,-5.360000000000014
AU2012-AU2106,2020-08-31 14:03:00,423.1,428.58,-5.479999999999961
AU2012-AU2106,2020-08-31 14:06:00,422.78,428.24,-5.460000000000036
AU2012-AU2106,2020-08-31 14:07:00,422.78,428.34,-5.560000000000002
AU2012-AU2106,2020-08-31 14:08:00,422.62,428.2,-5.579999999999984
AU2012-AU2106,2020-08-31 14:09:00,422.74,428.22,-5.480000000000018
AU2012-AU2106,2020-08-31 14:10:00,422.84,428.26,-5.420000000000016
AU2012-AU2106,2020-08-31 14:17:00,422.62,428.26,-5.639999999999986
AU2012-AU2106,2020-08-31 14:21:00,422.44,428.26,-5.819999999999993
AU2012-AU2106,2020-08-31 14:22:00,422.6,428.1,-5.5
AU2012-AU2106,2020-08-31 14:25:00,422.54,428.06,-5.519999999999982
AU2012-AU2106,2020-08-31 14:26:00,422.62,428.12,-5.5
AU2012-AU2106,2020-08-31 14:29:00,422.22,427.88,-5.659999999999968
AU2012-AU2106,2020-08-31 14:30:00,421.92,427.52,-5.599999999999966
AU2012-AU2106,2020-08-31 14:31:00,421.82,427.46,-5.639999999999986
AU2012-AU2106,2020-08-31 14:35:00,422.22,427.66,-5.439999999999998
AU2012-AU2106,2020-08-31 14:37:00,422.1,427.62,-5.519999999999982
AU2012-AU2106,2020-08-31 14:42:00,422.46,427.78,-5.319999999999993
AU2012-AU2106,2020-08-31 14:43:00,422.4,427.92,-5.520000000000039
AU2012-AU2106,2020-08-31 14:44:00,422.3,427.88,-5.579999999999984
AU2012-AU2106,2020-08-31 14:45:00,422.12,427.74,-5.6200000000000045
AU2012-AU2106,2020-08-31 14:46:00,422.02,427.56,-5.5400000000000205
AU2012-AU2106,2020-08-31 14:49:00,422.22,427.62,-5.399999999999977
AU2012-AU2106,2020-08-31 14:52:00,422.24,427.7,-5.4599999999999795
AU2012-AU2106,2020-08-31 14:54:00,422.24,427.72,-5.480000000000018
AU2012-AU2106,2020-08-31 14:55:00,422.3,427.88,-5.579999999999984
AU2012-AU2106,2020-08-31 14:56:00,422.32,427.92,-5.600000000000023
AU2012-AU2106,2020-08-31 14:57:00,422.34,427.84,-5.5
AU2012-AU2106,2020-08-31 14:58:00,422.48,428.0,-5.519999999999982
AU2012-AU2106,2020-08-31 14:59:00,422.68,428.14,-5.4599999999999795
AU2012-AU2106,2020-08-31 21:00:00,423.06,428.58,-5.519999999999982
AU2012-AU2106,2020-08-31 21:01:00,423.16,428.64,-5.479999999999961
AU2012-AU2106,2020-08-31 21:03:00,423.32,428.72,-5.400000000000034
AU2012-AU2106,2020-08-31 21:04:00,423.38,428.8,-5.420000000000016
AU2012-AU2106,2020-08-31 21:05:00,423.64,429.14,-5.5
AU2012-AU2106,2020-08-31 21:06:00,423.64,429.12,-5.480000000000018
AU2012-AU2106,2020-08-31 21:08:00,423.5,429.0,-5.5
AU2012-AU2106,2020-08-31 21:09:00,423.36,428.84,-5.479999999999961
AU2012-AU2106,2020-08-31 21:10:00,423.38,428.86,-5.480000000000018
AU2012-AU2106,2020-08-31 21:11:00,423.3,428.84,-5.539999999999964
AU2012-AU2106,2020-08-31 21:12:00,423.34,428.78,-5.439999999999998
AU2012-AU2106,2020-08-31 21:15:00,423.68,429.16,-5.480000000000018
AU2012-AU2106,2020-08-31 21:16:00,423.8,429.34,-5.539999999999964
AU2012-AU2106,2020-08-31 21:17:00,424.08,429.6,-5.520000000000039
AU2012-AU2106,2020-08-31 21:18:00,423.88,429.48,-5.600000000000023
AU2012-AU2106,2020-08-31 21:19:00,424.08,429.52,-5.439999999999998
AU2012-AU2106,2020-08-31 21:21:00,423.78,429.48,-5.7000000000000455
AU2012-AU2106,2020-08-31 21:22:00,423.88,429.42,-5.5400000000000205
AU2012-AU2106,2020-08-31 21:23:00,423.76,429.3,-5.5400000000000205
AU2012-AU2106,2020-08-31 21:24:00,423.7,429.34,-5.639999999999986
AU2012-AU2106,2020-08-31 21:25:00,423.46,429.02,-5.560000000000002
AU2012-AU2106,2020-08-31 21:26:00,423.56,429.08,-5.519999999999982
AU2012-AU2106,2020-08-31 21:29:00,423.48,428.92,-5.439999999999998
AU2012-AU2106,2020-08-31 21:30:00,423.66,429.16,-5.5
AU2012-AU2106,2020-08-31 21:31:00,423.6,429.1,-5.5
AU2012-AU2106,2020-08-31 21:32:00,423.8,429.38,-5.579999999999984
AU2012-AU2106,2020-08-31 21:33:00,423.88,429.56,-5.680000000000007
AU2012-AU2106,2020-08-31 21:35:00,423.5,429.02,-5.519999999999982
AU2012-AU2106,2020-08-31 21:36:00,423.18,428.74,-5.560000000000002
AU2012-AU2106,2020-08-31 21:37:00,423.24,428.8,-5.560000000000002
AU2012-AU2106,2020-08-31 21:38:00,423.24,428.92,-5.680000000000007
AU2012-AU2106,2020-08-31 21:39:00,423.22,428.76,-5.539999999999964
AU2012-AU2106,2020-08-31 21:40:00,423.42,428.98,-5.560000000000002
AU2012-AU2106,2020-08-31 21:41:00,423.54,429.22,-5.680000000000007
AU2012-AU2106,2020-08-31 21:42:00,423.34,428.88,-5.5400000000000205
AU2012-AU2106,2020-08-31 21:43:00,423.46,428.96,-5.5
AU2012-AU2106,2020-08-31 21:45:00,423.68,429.2,-5.519999999999982
AU2012-AU2106,2020-08-31 21:46:00,423.72,429.16,-5.439999999999998
AU2012-AU2106,2020-08-31 21:47:00,423.54,429.14,-5.599999999999966
AU2012-AU2106,2020-08-31 21:49:00,423.82,429.4,-5.579999999999984
AU2012-AU2106,2020-08-31 21:50:00,423.98,429.44,-5.4599999999999795
AU2012-AU2106,2020-08-31 21:51:00,423.92,429.5,-5.579999999999984
AU2012-AU2106,2020-08-31 21:52:00,424.24,429.72,-5.480000000000018
AU2012-AU2106,2020-08-31 21:53:00,423.94,429.5,-5.560000000000002
AU2012-AU2106,2020-08-31 21:55:00,423.84,429.32,-5.480000000000018
AU2012-AU2106,2020-08-31 21:57:00,423.8,429.24,-5.439999999999998
AU2012-AU2106,2020-08-31 21:58:00,423.9,429.36,-5.460000000000036
AU2012-AU2106,2020-08-31 21:59:00,423.72,429.3,-5.579999999999984
AU2012-AU2106,2020-08-31 22:00:00,423.86,429.34,-5.479999999999961
AU2012-AU2106,2020-08-31 22:01:00,423.98,429.58,-5.599999999999966
AU2012-AU2106,2020-08-31 22:02:00,424.1,429.76,-5.659999999999968
AU2012-AU2106,2020-08-31 22:03:00,424.22,429.68,-5.4599999999999795
AU2012-AU2106,2020-08-31 22:04:00,424.26,429.74,-5.480000000000018
AU2012-AU2106,2020-08-31 22:07:00,424.28,429.72,-5.440000000000055
AU2012-AU2106,2020-08-31 22:08:00,424.38,429.86,-5.480000000000018
AU2012-AU2106,2020-08-31 22:10:00,424.46,430.02,-5.560000000000002
AU2012-AU2106,2020-08-31 22:11:00,424.48,429.98,-5.5
AU2012-AU2106,2020-08-31 22:12:00,424.78,430.14,-5.360000000000014
AU2012-AU2106,2020-08-31 22:14:00,424.66,430.28,-5.619999999999948
AU2012-AU2106,2020-08-31 22:15:00,424.66,430.04,-5.3799999999999955
AU2012-AU2106,2020-08-31 22:16:00,424.58,430.26,-5.680000000000007
AU2012-AU2106,2020-08-31 22:17:00,424.8,430.18,-5.3799999999999955
AU2012-AU2106,2020-08-31 22:21:00,424.42,429.74,-5.319999999999993
AU2012-AU2106,2020-08-31 22:23:00,424.48,430.0,-5.519999999999982
AU2012-AU2106,2020-08-31 22:25:00,424.32,429.8,-5.480000000000018
AU2012-AU2106,2020-08-31 22:28:00,424.44,430.02,-5.579999999999984
AU2012-AU2106,2020-08-31 22:31:00,424.42,429.9,-5.479999999999961
AU2012-AU2106,2020-08-31 22:33:00,424.04,429.54,-5.5
AU2012-AU2106,2020-08-31 22:36:00,424.02,429.4,-5.3799999999999955
AU2012-AU2106,2020-08-31 22:37:00,423.84,429.36,-5.520000000000039
AU2012-AU2106,2020-08-31 22:38:00,423.76,429.22,-5.460000000000036
AU2012-AU2106,2020-08-31 22:41:00,423.34,428.9,-5.560000000000002
AU2012-AU2106,2020-08-31 22:42:00,423.42,428.9,-5.479999999999961
AU2012-AU2106,2020-08-31 22:43:00,423.44,428.92,-5.480000000000018
AU2012-AU2106,2020-08-31 22:45:00,423.3,428.64,-5.339999999999975
AU2012-AU2106,2020-08-31 22:48:00,423.58,428.7,-5.1200000000000045
AU2012-AU2106,2020-08-31 22:53:00,423.6,429.22,-5.6200000000000045
AU2012-AU2106,2020-08-31 22:56:00,423.74,429.18,-5.439999999999998
AU2012-AU2106,2020-08-31 22:57:00,423.32,428.88,-5.560000000000002
AU2012-AU2106,2020-08-31 23:02:00,423.48,429.04,-5.560000000000002
AU2012-AU2106,2020-08-31 23:17:00,424.02,429.66,-5.640000000000043
AU2012-AU2106,2020-08-31 23:18:00,424.08,429.58,-5.5
AU2012-AU2106,2020-08-31 23:20:00,423.98,429.5,-5.519999999999982
AU2012-AU2106,2020-08-31 23:21:00,423.96,429.5,-5.5400000000000205
AU2012-AU2106,2020-08-31 23:34:00,423.86,429.38,-5.519999999999982
AU2012-AU2106,2020-08-31 23:53:00,424.3,429.88,-5.579999999999984
AU2012-AU2106,2020-08-31 23:55:00,424.38,429.9,-5.519999999999982
AU2012-AU2106,2020-09-01 00:03:00,424.88,430.36,-5.480000000000018
AU2012-AU2106,2020-09-01 00:10:00,425.08,430.68,-5.600000000000023
AU2012-AU2106,2020-09-01 00:20:00,425.06,430.68,-5.6200000000000045
AU2012-AU2106,2020-09-01 00:30:00,424.92,430.42,-5.5
AU2012-AU2106,2020-09-01 00:33:00,425.24,430.66,-5.420000000000016
AU2012-AU2106,2020-09-01 00:48:00,424.72,430.16,-5.439999999999998
AU2012-AU2106,2020-09-01 00:52:00,424.82,430.12,-5.300000000000011
AU2012-AU2106,2020-09-01 01:07:00,424.82,430.12,-5.300000000000011
AU2012-AU2106,2020-09-01 02:15:00,424.32,429.68,-5.360000000000014
AU2012-AU2106,2020-09-01 02:28:00,424.26,429.56,-5.300000000000011
AU2012-AU2106,2020-09-01 09:00:00,424.42,429.9,-5.479999999999961
AU2012-AU2106,2020-09-01 09:01:00,424.62,430.0,-5.3799999999999955
AU2012-AU2106,2020-09-01 09:02:00,424.8,430.3,-5.5
AU2012-AU2106,2020-09-01 09:03:00,424.86,430.4,-5.539999999999964
AU2012-AU2106,2020-09-01 09:04:00,424.82,430.14,-5.319999999999993
AU2012-AU2106,2020-09-01 09:07:00,424.7,430.2,-5.5
AU2012-AU2106,2020-09-01 09:09:00,424.68,430.22,-5.5400000000000205
AU2012-AU2106,2020-09-01 09:11:00,424.68,430.14,-5.4599999999999795
AU2012-AU2106,2020-09-01 09:12:00,424.68,430.2,-5.519999999999982
AU2012-AU2106,2020-09-01 09:13:00,424.56,430.02,-5.4599999999999795
AU2012-AU2106,2020-09-01 09:15:00,424.7,430.2,-5.5
AU2012-AU2106,2020-09-01 09:16:00,424.9,430.26,-5.360000000000014
AU2012-AU2106,2020-09-01 09:18:00,424.9,430.38,-5.480000000000018
AU2012-AU2106,2020-09-01 09:20:00,425.16,430.76,-5.599999999999966
AU2012-AU2106,2020-09-01 09:21:00,425.1,430.68,-5.579999999999984
AU2012-AU2106,2020-09-01 09:28:00,424.98,430.62,-5.639999999999986
AU2012-AU2106,2020-09-01 09:33:00,425.1,430.7,-5.599999999999966
AU2012-AU2106,2020-09-01 09:36:00,425.12,430.76,-5.639999999999986
AU2012-AU2106,2020-09-01 09:38:00,425.2,430.68,-5.480000000000018
AU2012-AU2106,2020-09-01 09:39:00,425.22,430.78,-5.559999999999945
AU2012-AU2106,2020-09-01 09:40:00,425.2,430.82,-5.6200000000000045
AU2012-AU2106,2020-09-01 09:54:00,425.44,430.86,-5.420000000000016
AU2012-AU2106,2020-09-01 09:55:00,425.5,431.16,-5.660000000000025
AU2012-AU2106,2020-09-01 09:56:00,425.66,431.2,-5.539999999999964
AU2012-AU2106,2020-09-01 09:57:00,425.74,431.32,-5.579999999999984
AU2012-AU2106,2020-09-01 09:59:00,425.8,431.36,-5.560000000000002
AU2012-AU2106,2020-09-01 10:03:00,426.64,432.22,-5.580000000000041
AU2012-AU2106,2020-09-01 10:04:00,426.68,432.28,-5.599999999999966
AU2012-AU2106,2020-09-01 10:05:00,426.52,432.02,-5.5
AU2012-AU2106,2020-09-01 10:06:00,426.34,431.98,-5.640000000000043
AU2012-AU2106,2020-09-01 10:08:00,426.3,432.02,-5.71999999999997
AU2012-AU2106,2020-09-01 10:14:00,426.5,432.08,-5.579999999999984
AU2012-AU2106,2020-09-01 10:30:00,426.78,432.38,-5.600000000000023
AU2012-AU2106,2020-09-01 10:31:00,426.78,432.36,-5.580000000000041
AU2012-AU2106,2020-09-01 10:32:00,426.64,432.12,-5.480000000000018
AU2012-AU2106,2020-09-01 10:33:00,426.6,432.22,-5.6200000000000045
AU2012-AU2106,2020-09-01 10:34:00,426.74,432.34,-5.599999999999966
AU2012-AU2106,2020-09-01 10:35:00,426.8,432.34,-5.539999999999964
AU2012-AU2106,2020-09-01 10:36:00,427.0,432.5,-5.5
AU2012-AU2106,2020-09-01 10:37:00,427.22,432.72,-5.5
AU2012-AU2106,2020-09-01 10:38:00,427.5,432.98,-5.480000000000018
AU2012-AU2106,2020-09-01 10:39:00,427.52,433.06,-5.5400000000000205
AU2012-AU2106,2020-09-01 10:40:00,427.18,432.84,-5.659999999999968
AU2012-AU2106,2020-09-01 10:41:00,427.12,432.74,-5.6200000000000045
AU2012-AU2106,2020-09-01 10:42:00,427.16,432.82,-5.659999999999968
AU2012-AU2106,2020-09-01 10:43:00,427.32,432.82,-5.5
AU2012-AU2106,2020-09-01 10:47:00,426.96,432.5,-5.5400000000000205
AU2012-AU2106,2020-09-01 10:49:00,426.8,432.28,-5.479999999999961
AU2012-AU2106,2020-09-01 10:50:00,426.92,432.42,-5.5
AU2012-AU2106,2020-09-01 10:51:00,426.98,432.5,-5.519999999999982
AU2012-AU2106,2020-09-01 10:52:00,426.9,432.56,-5.660000000000025
AU2012-AU2106,2020-09-01 10:53:00,426.92,432.42,-5.5
AU2012-AU2106,2020-09-01 10:54:00,426.94,432.38,-5.439999999999998
AU2012-AU2106,2020-09-01 10:56:00,426.84,432.4,-5.560000000000002
AU2012-AU2106,2020-09-01 10:59:00,427.24,432.6,-5.360000000000014
AU2012-AU2106,2020-09-01 11:09:00,427.06,432.64,-5.579999999999984
