Time,Main_Contract_Price,Sub_Contract_Price,Price_Gap,MA,SDx2,SDx-2,Buy_Symbol,Buy_Price,Sell_Symbol,Sell_Price,Transaction_Type
2020-07-02 22:25:00,3826.0,3934.0,-108.0,-100.90444444444445,-95.11945472819569,-106.68943416069321,TA101,3826.0,TA105,3934.0,Open
2020-07-03 14:36:00,3830.0,3930.0,-100.0,-100.91666666666667,-95.11250895557674,-106.7208243777566,TA105,3930.0,TA101,3830.0,Close
2020-07-06 14:05:00,3842.0,3950.0,-108.0,-100.79444444444445,-95.19923662618882,-106.38965226270008,TA101,3842.0,TA105,3950.0,Open
2020-07-06 14:57:00,3840.0,3940.0,-100.0,-100.83222222222223,-95.1813967978344,-106.48304764661006,TA105,3940.0,TA101,3840.0,Close
2020-07-06 21:04:00,3834.0,3942.0,-108.0,-100.83888888888889,-95.17864103830959,-106.49913673946818,TA101,3834.0,TA105,3942.0,Open
2020-07-06 21:19:00,3838.0,3936.0,-98.0,-100.85333333333334,-95.18602066346696,-106.52064600319972,TA105,3936.0,TA101,3838.0,Close
2020-07-07 09:07:00,3830.0,3938.0,-108.0,-100.88166666666666,-95.18588845699885,-106.57744487633447,TA101,3830.0,TA105,3938.0,Open
2020-07-14 22:10:00,3770.0,3874.0,-104.0,-104.31055555555555,-96.84874772181264,-111.77236338929846,TA105,3874.0,TA101,3770.0,Close
2020-07-14 22:11:00,3766.0,3878.0,-112.0,-104.31444444444445,-96.85120312584803,-111.77768576304086,TA101,3766.0,TA105,3878.0,Open
2020-07-16 11:27:00,3774.0,3878.0,-104.0,-105.36833333333334,-97.79836958119492,-112.93829708547176,TA105,3878.0,TA101,3774.0,Close
2020-07-16 13:54:00,3764.0,3878.0,-114.0,-105.43833333333333,-97.93230648746757,-112.9443601791991,TA101,3764.0,TA105,3878.0,Open
2020-07-16 21:26:00,3754.0,3858.0,-104.0,-105.67166666666667,-98.34641924479536,-112.99691408853798,TA105,3858.0,TA101,3754.0,Close
2020-07-17 11:11:00,3736.0,3850.0,-114.0,-106.00666666666666,-98.83413408233707,-113.17919925099625,TA101,3736.0,TA105,3850.0,Open
2020-07-17 11:29:00,3734.0,3840.0,-106.0,-106.05111111111111,-98.8867372438575,-113.21548497836473,TA105,3840.0,TA101,3734.0,Close
2020-07-17 13:39:00,3706.0,3820.0,-114.0,-106.07722222222222,-98.91844018255466,-113.23600426188978,TA101,3706.0,TA105,3820.0,Open
2020-07-17 13:49:00,3716.0,3822.0,-106.0,-106.10055555555556,-98.94976831618659,-113.25134279492453,TA105,3822.0,TA101,3716.0,Close
2020-07-17 14:59:00,3724.0,3838.0,-114.0,-106.24555555555555,-99.14660980858443,-113.34450130252668,TA101,3724.0,TA105,3838.0,Open
2020-07-17 21:00:00,3730.0,3836.0,-106.0,-106.24777777777778,-99.15415293252956,-113.34140262302601,TA105,3836.0,TA101,3730.0,Close
2020-07-20 21:07:00,3704.0,3818.0,-114.0,-106.88777777777777,-100.170805770616,-113.60474978493954,TA101,3704.0,TA105,3818.0,Open
2020-07-21 09:27:00,3730.0,3836.0,-106.0,-107.16444444444444,-100.6794907013392,-113.64939818754968,TA105,3836.0,TA101,3730.0,Close
2020-07-21 10:14:00,3726.0,3840.0,-114.0,-107.25,-100.84225600492134,-113.65774399507866,TA101,3726.0,TA105,3840.0,Open
2020-07-21 10:59:00,3726.0,3832.0,-106.0,-107.28777777777778,-100.91282486044045,-113.6627306951151,TA105,3832.0,TA101,3726.0,Close
2020-07-21 22:10:00,3742.0,3856.0,-114.0,-107.60777777777778,-101.64427087925043,-113.57128467630514,TA101,3742.0,TA105,3856.0,Open
2020-07-21 22:41:00,3728.0,3834.0,-106.0,-107.65722222222222,-101.72671681506677,-113.58772762937767,TA105,3834.0,TA101,3728.0,Close
2020-07-22 09:08:00,3734.0,3848.0,-114.0,-107.70833333333333,-101.82177492620093,-113.59489174046573,TA101,3734.0,TA105,3848.0,Open
2020-07-22 09:19:00,3732.0,3838.0,-106.0,-107.72333333333333,-101.855431184168,-113.59123548249866,TA105,3838.0,TA101,3732.0,Close
2020-07-22 21:05:00,3714.0,3828.0,-114.0,-107.95611111111111,-102.23857102994577,-113.67365119227645,TA101,3714.0,TA105,3828.0,Open
2020-07-22 21:33:00,3718.0,3824.0,-106.0,-107.98944444444444,-102.27204691608394,-113.70684197280495,TA105,3824.0,TA101,3718.0,Close
2020-07-22 22:04:00,3720.0,3834.0,-114.0,-108.0338888888889,-102.38569930017766,-113.68207847760013,TA101,3720.0,TA105,3834.0,Open
2020-07-22 22:12:00,3718.0,3826.0,-108.0,-108.04888888888888,-102.44182436190661,-113.65595341587115,TA105,3826.0,TA101,3718.0,Close
2020-07-24 09:09:00,3734.0,3838.0,-104.0,-108.62611111111111,-104.09990750379357,-113.15231471842866,TA105,3838.0,TA101,3734.0,Open
2020-07-24 09:10:00,3730.0,3842.0,-112.0,-108.6288888888889,-104.1066834115648,-113.15109436621299,TA101,3730.0,TA105,3842.0,Close
2020-07-24 13:32:00,3710.0,3826.0,-116.0,-108.75111111111111,-104.401178029239,-113.10104419298322,TA101,3710.0,TA105,3826.0,Open
2020-07-24 13:36:00,3704.0,3812.0,-108.0,-108.75555555555556,-104.40768060934396,-113.10343050176716,TA105,3812.0,TA101,3704.0,Close
2020-07-24 21:11:00,3754.0,3868.0,-114.0,-108.84,-104.56807585194483,-113.11192414805518,TA101,3754.0,TA105,3868.0,Open
2020-07-24 21:38:00,3738.0,3846.0,-108.0,-108.88222222222223,-104.60896853126107,-113.15547591318338,TA105,3846.0,TA101,3738.0,Close
2020-07-24 22:29:00,3742.0,3856.0,-114.0,-108.935,-104.75287367409622,-113.11712632590378,TA101,3742.0,TA105,3856.0,Open
2020-07-24 22:34:00,3742.0,3850.0,-108.0,-108.94166666666666,-104.76127342067662,-113.12205991265671,TA105,3850.0,TA101,3742.0,Close
2020-07-27 13:48:00,3730.0,3844.0,-114.0,-109.13222222222223,-105.29023887571991,-112.97420556872454,TA101,3730.0,TA105,3844.0,Open
2020-07-27 14:00:00,3724.0,3832.0,-108.0,-109.15388888888889,-105.36056978037557,-112.9472079974022,TA105,3832.0,TA101,3724.0,Close
2020-07-27 14:30:00,3718.0,3832.0,-114.0,-109.195,-105.49116721123407,-112.89883278876592,TA101,3718.0,TA105,3832.0,Open
2020-07-27 14:32:00,3720.0,3828.0,-108.0,-109.19722222222222,-105.49866513819303,-112.89577930625141,TA105,3828.0,TA101,3720.0,Close
2020-07-28 13:37:00,3736.0,3840.0,-104.0,-109.37833333333333,-105.99346925821904,-112.76319740844762,TA105,3840.0,TA101,3736.0,Open
2020-07-28 13:42:00,3732.0,3844.0,-112.0,-109.38,-105.99588300339177,-112.76411699660822,TA101,3732.0,TA105,3844.0,Close
2020-07-28 14:16:00,3730.0,3836.0,-106.0,-109.39944444444444,-106.04676574714398,-112.7521231417449,TA105,3836.0,TA101,3730.0,Open
2020-07-28 14:21:00,3730.0,3840.0,-110.0,-109.4,-106.04891270603251,-112.7510872939675,TA101,3730.0,TA105,3840.0,Close
2020-07-28 14:52:00,3744.0,3850.0,-106.0,-109.40555555555555,-106.065116708486,-112.7459944026251,TA105,3850.0,TA101,3744.0,Open
2020-07-28 14:53:00,3740.0,3850.0,-110.0,-109.40611111111112,-106.0659423300254,-112.74627989219684,TA101,3740.0,TA105,3850.0,Close
2020-07-28 14:59:00,3744.0,3850.0,-106.0,-109.40555555555555,-106.06777950351284,-112.74333160759826,TA105,3850.0,TA101,3744.0,Open
2020-07-28 21:00:00,3736.0,3846.0,-110.0,-109.40666666666667,-106.07076397993946,-112.74256935339388,TA101,3736.0,TA105,3846.0,Close
2020-07-29 09:31:00,3740.0,3854.0,-114.0,-109.45166666666667,-106.19586158330057,-112.70747175003277,TA101,3740.0,TA105,3854.0,Open
2020-07-29 09:54:00,3742.0,3850.0,-108.0,-109.46,-106.20067222259787,-112.71932777740211,TA105,3850.0,TA101,3742.0,Close
2020-07-29 09:59:00,3738.0,3852.0,-114.0,-109.46333333333334,-106.2004406805521,-112.72622598611457,TA101,3738.0,TA105,3852.0,Open
2020-07-29 13:33:00,3736.0,3844.0,-108.0,-109.49777777777778,-106.2008600861401,-112.79469546941547,TA105,3844.0,TA101,3736.0,Close
2020-07-29 13:47:00,3732.0,3846.0,-114.0,-109.50555555555556,-106.20124549053068,-112.80986562058044,TA101,3732.0,TA105,3846.0,Open
2020-07-29 14:28:00,3736.0,3844.0,-108.0,-109.53611111111111,-106.2295454372842,-112.84267678493802,TA105,3844.0,TA101,3736.0,Close
2020-07-29 14:51:00,3738.0,3852.0,-114.0,-109.54833333333333,-106.24037564750357,-112.8562910191631,TA101,3738.0,TA105,3852.0,Open
2020-07-29 14:52:00,3740.0,3848.0,-108.0,-109.54888888888888,-106.2426442301501,-112.85513354762766,TA105,3848.0,TA101,3740.0,Close
2020-07-29 14:55:00,3738.0,3852.0,-114.0,-109.55111111111111,-106.24096931902727,-112.86125290319495,TA101,3738.0,TA105,3852.0,Open
2020-07-29 21:16:00,3746.0,3854.0,-108.0,-109.565,-106.24008500275092,-112.88991499724908,TA105,3854.0,TA101,3746.0,Close
2020-07-29 21:42:00,3746.0,3860.0,-114.0,-109.58888888888889,-106.26986802749518,-112.9079097502826,TA101,3746.0,TA105,3860.0,Open
2020-07-29 22:00:00,3750.0,3858.0,-108.0,-109.60666666666667,-106.30721189680106,-112.90612143653227,TA105,3858.0,TA101,3750.0,Close
2020-07-29 22:21:00,3748.0,3862.0,-114.0,-109.61666666666666,-106.31654500209865,-112.91678833123467,TA101,3748.0,TA105,3862.0,Open
2020-07-29 22:56:00,3748.0,3856.0,-108.0,-109.63444444444444,-106.32223276717366,-112.94665612171522,TA105,3856.0,TA101,3748.0,Close
2020-07-30 09:03:00,3746.0,3862.0,-116.0,-109.63944444444445,-106.31901020077372,-112.95987868811518,TA101,3746.0,TA105,3862.0,Open
2020-07-30 10:00:00,3742.0,3850.0,-108.0,-109.68444444444444,-106.31722280134271,-113.05166608754617,TA105,3850.0,TA101,3742.0,Close
2020-07-30 11:04:00,3752.0,3858.0,-106.0,-109.68111111111111,-106.32175653165504,-113.04046569056717,TA105,3858.0,TA101,3752.0,Open
2020-07-30 11:05:00,3752.0,3864.0,-112.0,-109.68166666666667,-106.32143969327531,-113.04189364005803,TA101,3752.0,TA105,3864.0,Close
2020-07-30 11:17:00,3752.0,3858.0,-106.0,-109.68,-106.31974491234975,-113.04025508765027,TA105,3858.0,TA101,3752.0,Open
2020-07-30 11:20:00,3754.0,3864.0,-110.0,-109.67944444444444,-106.31873974436587,-113.04014914452301,TA101,3754.0,TA105,3864.0,Close
2020-07-30 14:51:00,3756.0,3862.0,-106.0,-109.67611111111111,-106.33393316285594,-113.01828905936628,TA105,3862.0,TA101,3756.0,Open
2020-07-30 14:53:00,3752.0,3862.0,-110.0,-109.67611111111111,-106.33393316285594,-113.01828905936628,TA101,3752.0,TA105,3862.0,Close
2020-07-30 14:54:00,3754.0,3860.0,-106.0,-109.675,-106.33059401338782,-113.01940598661217,TA105,3860.0,TA101,3754.0,Open
2020-07-30 14:57:00,3750.0,3860.0,-110.0,-109.67388888888888,-106.32725782325227,-113.0205199545255,TA101,3750.0,TA105,3860.0,Close
2020-07-30 22:22:00,3710.0,3816.0,-106.0,-109.67888888888889,-106.34829521988458,-113.00948255789321,TA105,3816.0,TA101,3710.0,Open
2020-07-30 22:23:00,3712.0,3822.0,-110.0,-109.67888888888889,-106.34829521988458,-113.00948255789321,TA101,3712.0,TA105,3822.0,Close
2020-07-30 22:58:00,3736.0,3842.0,-106.0,-109.68055555555556,-106.35800654714262,-113.00310456396849,TA105,3842.0,TA101,3736.0,Open
2020-07-31 09:00:00,3738.0,3850.0,-112.0,-109.68166666666667,-106.35869100187377,-113.00464233145958,TA101,3738.0,TA105,3850.0,Close
2020-07-31 09:14:00,3748.0,3854.0,-106.0,-109.67555555555556,-106.3569544166256,-112.99415669448553,TA105,3854.0,TA101,3748.0,Open
2020-07-31 09:15:00,3748.0,3858.0,-110.0,-109.67555555555556,-106.3569544166256,-112.99415669448553,TA101,3748.0,TA105,3858.0,Close
2020-07-31 09:32:00,3752.0,3858.0,-106.0,-109.67555555555556,-106.3569544166256,-112.99415669448553,TA105,3858.0,TA101,3752.0,Open
2020-07-31 09:33:00,3750.0,3860.0,-110.0,-109.67611111111111,-106.35796268450184,-112.99425953772038,TA101,3750.0,TA105,3860.0,Close
2020-07-31 09:47:00,3770.0,3876.0,-106.0,-109.67388888888888,-106.35527156286916,-112.9925062149086,TA105,3876.0,TA101,3770.0,Open
2020-07-31 09:49:00,3768.0,3878.0,-110.0,-109.67388888888888,-106.35527156286916,-112.9925062149086,TA101,3768.0,TA105,3878.0,Close
2020-07-31 09:50:00,3768.0,3874.0,-106.0,-109.67222222222222,-106.35225271571719,-112.99219172872725,TA105,3874.0,TA101,3768.0,Open
2020-07-31 09:51:00,3764.0,3874.0,-110.0,-109.67166666666667,-106.35258646050154,-112.99074687283179,TA101,3764.0,TA105,3874.0,Close
2020-07-31 10:02:00,3772.0,3878.0,-106.0,-109.67,-106.34957226480385,-112.99042773519615,TA105,3878.0,TA101,3772.0,Open
2020-07-31 10:03:00,3770.0,3880.0,-110.0,-109.67055555555555,-106.35057656396829,-112.99053454714281,TA101,3770.0,TA105,3880.0,Close
2020-07-31 13:36:00,3760.0,3866.0,-106.0,-109.66777777777777,-106.3603119713122,-112.97524358424334,TA105,3866.0,TA101,3760.0,Open
2020-07-31 13:39:00,3756.0,3866.0,-110.0,-109.66888888888889,-106.36501162843982,-112.97276614933796,TA101,3756.0,TA105,3866.0,Close
2020-07-31 14:18:00,3758.0,3864.0,-106.0,-109.665,-106.36336484975942,-112.96663515024059,TA105,3864.0,TA101,3758.0,Open
2020-07-31 14:22:00,3756.0,3868.0,-112.0,-109.665,-106.36336484975942,-112.96663515024059,TA101,3756.0,TA105,3868.0,Close
2020-07-31 22:12:00,3754.0,3860.0,-106.0,-109.65666666666667,-106.36317953049992,-112.95015380283341,TA105,3860.0,TA101,3754.0,Open
2020-07-31 22:13:00,3750.0,3860.0,-110.0,-109.65777777777778,-106.3665283860035,-112.94902716955207,TA101,3750.0,TA105,3860.0,Close
2020-07-31 22:21:00,3744.0,3858.0,-114.0,-109.65722222222222,-106.36417850071751,-112.95026594372692,TA101,3744.0,TA105,3858.0,Open
2020-07-31 22:22:00,3748.0,3856.0,-108.0,-109.65611111111112,-106.36353092956391,-112.94869129265832,TA105,3856.0,TA101,3748.0,Close
2020-08-03 09:01:00,3740.0,3846.0,-106.0,-109.6511111111111,-106.3545620123223,-112.94766020989991,TA105,3846.0,TA101,3740.0,Open
2020-08-03 09:03:00,3736.0,3846.0,-110.0,-109.65166666666667,-106.35555682405074,-112.9477765092826,TA101,3736.0,TA105,3846.0,Close
2020-08-03 09:06:00,3732.0,3846.0,-114.0,-109.65222222222222,-106.3538552814387,-112.95058916300574,TA101,3732.0,TA105,3846.0,Open
2020-08-03 09:16:00,3740.0,3848.0,-108.0,-109.655,-106.35075365609603,-112.95924634390397,TA105,3848.0,TA101,3740.0,Close
2020-08-03 09:54:00,3726.0,3840.0,-114.0,-109.66388888888889,-106.355978987751,-112.97179879002678,TA101,3726.0,TA105,3840.0,Open
2020-08-03 09:59:00,3726.0,3834.0,-108.0,-109.66333333333333,-106.35497753078386,-112.9716891358828,TA105,3834.0,TA101,3726.0,Close
2020-08-03 10:04:00,3720.0,3834.0,-114.0,-109.66388888888889,-106.3532921705513,-112.97448560722648,TA101,3720.0,TA105,3834.0,Open
2020-08-03 11:24:00,3724.0,3832.0,-108.0,-109.68555555555555,-106.3298201453407,-113.0412909657704,TA105,3832.0,TA101,3724.0,Close
2020-08-03 11:27:00,3722.0,3836.0,-114.0,-109.68611111111112,-106.32818111397,-113.04404110825223,TA101,3722.0,TA105,3836.0,Open
2020-08-03 21:10:00,3738.0,3846.0,-108.0,-109.71722222222222,-106.29717407365504,-113.1372703707894,TA105,3846.0,TA101,3738.0,Close
2020-08-03 21:11:00,3734.0,3848.0,-114.0,-109.71833333333333,-106.2953198371646,-113.14134682950207,TA101,3734.0,TA105,3848.0,Open
2020-08-03 22:55:00,3736.0,3844.0,-108.0,-109.80666666666667,-106.27450348868649,-113.33882984464685,TA105,3844.0,TA101,3736.0,Close
2020-08-03 22:58:00,3732.0,3846.0,-114.0,-109.80888888888889,-106.27372585633147,-113.34405192144631,TA101,3732.0,TA105,3846.0,Open
2020-08-04 09:26:00,3740.0,3848.0,-108.0,-109.82277777777777,-106.28786364605082,-113.35769190950472,TA105,3848.0,TA101,3740.0,Close
2020-08-04 09:55:00,3734.0,3848.0,-114.0,-109.83333333333333,-106.29950915698015,-113.3671575096865,TA101,3734.0,TA105,3848.0,Open
2020-08-04 14:52:00,3734.0,3840.0,-106.0,-109.91166666666666,-106.36091370085914,-113.46241963247418,TA105,3840.0,TA101,3734.0,Close
2020-08-04 21:18:00,3748.0,3862.0,-114.0,-109.92166666666667,-106.36872330911999,-113.47461002421335,TA101,3748.0,TA105,3862.0,Open
